coin,timestamp,open,high,low,close,volume_from,volume_to
ADA,2025-07-31 19:00:00,0.7579,0.7594,0.7498,0.7515,2466815.09,1857916.66
ADA,2025-07-31 20:00:00,0.7515,0.7538,0.7462,0.7495,2570061.09,1926392.29
ADA,2025-07-31 21:00:00,0.7495,0.7549,0.7427,0.7495,2017646.54,1514516.93
ADA,2025-07-31 22:00:00,0.7495,0.7495,0.7394,0.7417,2803890.04,2083583.32
ADA,2025-07-31 23:00:00,0.7417,0.7471,0.736,0.739,2753688.19,2039580.92
ADA,2025-08-01 00:00:00,0.739,0.7409,0.7174,0.7329,13722012.91,10018089.75
ADA,2025-08-01 01:00:00,0.7329,0.7349,0.7218,0.7304,21720899.53,15826734.63
ADA,2025-08-01 02:00:00,0.7304,0.739,0.7284,0.7383,3268124.78,2403369.04
ADA,2025-08-01 03:00:00,0.7383,0.7402,0.7343,0.7347,4232500.13,3118578.84
ADA,2025-08-01 04:00:00,0.7347,0.7347,0.7288,0.7292,1818191.39,1328170.84
ADA,2025-08-01 05:00:00,0.7292,0.7319,0.7225,0.7253,1671408.96,1214634.1
ADA,2025-08-01 06:00:00,0.7253,0.7265,0.7185,0.726,2871110.69,2072239.88
ADA,2025-08-01 07:00:00,0.726,0.7284,0.7213,0.7242,1917249.64,1389812.55
ADA,2025-08-01 08:00:00,0.7242,0.7242,0.7104,0.7182,4981701.05,3567189.35
ADA,2025-08-01 09:00:00,0.7182,0.7257,0.7175,0.7188,2648263.67,1915121.9
ADA,2025-08-01 10:00:00,0.7188,0.7236,0.718,0.7226,4742983.04,3417124.85
ADA,2025-08-01 11:00:00,0.7226,0.7277,0.7193,0.7271,2083322.53,1507256.19
ADA,2025-08-01 12:00:00,0.7271,0.7336,0.724,0.728,8742367.73,6367186.32
ADA,2025-08-01 13:00:00,0.728,0.7315,0.709,0.7141,5464600.24,3932029.56
ADA,2025-08-01 14:00:00,0.7141,0.7378,0.7093,0.7354,7688355.64,5603143.93
ADA,2025-08-01 15:00:00,0.7354,0.7364,0.7254,0.7329,5332359.54,3891313.94
ADA,2025-08-01 16:00:00,0.7329,0.7377,0.7227,0.7247,3623941.28,2650824.22
ADA,2025-08-01 17:00:00,0.7247,0.7286,0.7181,0.7224,3418363.55,2469278.89
ADA,2025-08-01 18:00:00,0.7224,0.7297,0.7163,0.7256,3496989.74,2533285.29
ADA,2025-08-01 19:00:00,0.7256,0.7334,0.7238,0.7312,3568855.38,2601551.82
ADA,2025-08-01 20:00:00,0.7312,0.7329,0.7127,0.7241,4931365.16,3554710.86
ADA,2025-08-01 21:00:00,0.7241,0.7292,0.7228,0.7236,2412668.89,1754193.08
ADA,2025-08-01 22:00:00,0.7236,0.7238,0.6961,0.705,9537151.33,6716518.92
ADA,2025-08-01 23:00:00,0.705,0.7166,0.7022,0.7143,2421907.73,1721217.09
ADA,2025-08-02 00:00:00,0.7143,0.7199,0.7112,0.7199,2826840.19,2022330.44
ADA,2025-08-02 01:00:00,0.7199,0.7222,0.7158,0.7216,1135048.41,816578.71
ADA,2025-08-02 02:00:00,0.7216,0.723,0.7205,0.722,573455.53,413936.8
ADA,2025-08-02 03:00:00,0.722,0.7239,0.72,0.7211,972312.39,701813.43
ADA,2025-08-02 04:00:00,0.7211,0.7273,0.7198,0.7269,868454.21,628773.16
ADA,2025-08-02 05:00:00,0.7269,0.7273,0.724,0.7244,985446.16,715312.28
ADA,2025-08-02 06:00:00,0.7244,0.7248,0.7062,0.7114,1962796.37,1401897.28
ADA,2025-08-02 07:00:00,0.7114,0.7228,0.7058,0.7227,1110937.71,794750.78
ADA,2025-08-02 08:00:00,0.7227,0.7237,0.7133,0.7138,951124.38,683240.49
ADA,2025-08-02 09:00:00,0.7138,0.7175,0.7121,0.7147,1573042.21,1123853.52
ADA,2025-08-02 10:00:00,0.7147,0.7156,0.7069,0.7111,855139.56,606976.76
ADA,2025-08-02 11:00:00,0.7111,0.7185,0.7076,0.7148,880567.34,629446.49
ADA,2025-08-02 12:00:00,0.7148,0.7151,0.7091,0.7144,1137740.87,810325.04
ADA,2025-08-02 13:00:00,0.7144,0.7171,0.7088,0.7155,1430393.24,1020089.5
ADA,2025-08-02 14:00:00,0.7155,0.7164,0.7003,0.7034,2553499.5,1803512.28
ADA,2025-08-02 15:00:00,0.7034,0.7085,0.6966,0.699,3207738.25,2248360.06
ADA,2025-08-02 16:00:00,0.699,0.7048,0.6911,0.701,8931984.04,6206492.63
ADA,2025-08-02 17:00:00,0.701,0.7059,0.6904,0.6933,3205625.88,2244554.96
ADA,2025-08-02 18:00:00,0.6933,0.6965,0.6843,0.6881,8983143.13,6197945.37
ADA,2025-08-02 19:00:00,0.6881,0.7009,0.6861,0.694,3258618.47,2261287.45
ADA,2025-08-02 20:00:00,0.694,0.7011,0.6939,0.7006,1506556.97,1050958.37
ADA,2025-08-02 21:00:00,0.7006,0.7042,0.6973,0.7009,1637332.97,1147929.26
